,text,label
213,amazon giving away free budget phones     in a new move to pull market share away from the major phone carriers  amazon announced thursday they were giving away budget phones to amazon prime members   in addition to the phone give away  amazon said they are adding more phones to their budget phone line up   amazon prime members will now be able to receive the phones free of charge and can pre order starting thursday   this move will be partially paid for by placing ads on the phone screen advertising additional amazon products and services     our aim is to rule the world and put our hand into every aspect of commerce   now customers can have all of their communication  shopping  and entertainment needs at the tip of their hand  all fulfilled by amazon   noted amazon ceo jeff bezos ,0
214,it s official bert and ernie of sesame street fame are married  the lovely ceremony was attended by many of their fans and it was recorded and was supposed to be shared online for those who could not attend  youtube has deemed it unsuitable for children to watch even though it has been children who have watched these great examples of love and acceptance from bert and ernie through the many years of them being on tv  we all wish them the best and a long happy life together  we wish the same for all of our friends  ,0
215,scarlett johansson refuses to give away spoilers about  ghost in the shell    actress scarlett johansson stated she won t share any secrets from her new film  ghost in the shell   in an interview with good morning america  anchor michael strahan that aired today  johansson said that when  ghost in the shell  was first brought to her attention it  seemed full of great secrets that she really can never reveal    but i thought gosh it s really hard to turn down the opportunity to be front and center and share what the fans are looking for the actress said  and also you know to be able to have the studio back something like this johansson added  as an actor     as a woman it s rare  i hope you all can watch the movie and discover all the easter eggs in there  ,0
216,olivia newton john reunites with john travolta for  anniversary of  grease   newton john told britain s the mirror that a reunion is in the works and could happen as soon as next year which would mark the grease s  anniversary  newton john and travolta  the stars of the  have spent time working on ideas for the reunion  newton john quoted saying they re  thinking up ways  and  it s so exciting   the australian actress also indicated that this would be her last performance  saying she wanted to spend more time doing other things ,0
217,liverpool club has big trouble getting its players home the liverpool club had to hire a private jet to get philippe coutinho and roberto firmino out of brazil in time for the merseyside derby back in england  the pair apparently were involved in some kind of attack in south america  and might have been detained in brazil if their club had not stepped in to sweep them out of the country  the fenway sporting group  liverpool s high powered owner  seems to have secretly arranged the flight that got its  boys out of trouble and out of town  fast  here s wishing the pair fights as hard on the playing field ,0
218,untruthful police officers imprisoned under the new  hillsborough law    london policemen have already been jailed for what many observers have termed minor inconsistencies or respectful evasions in their testimony at inquests  the new law requires total candor from all police officers at every level  and  of the jailed policemen have already been sentenced to two year sentences for giving what their solicitors term  kind and tactful  descriptions in open court  rather than the utter transparency the regulations now require  labor mp andy burnham commented   when you re a member of one of these grieving families  sometimes you can t handle the truth  ,0
219,oklahoma girl losses spelling bee contest  ya ll   year old girl edith fuller was unable to spell the phrase you all but rather spelled it  ya ll  and was immediately eliminated from the competition  she claims to be born and raised in the tulsa area and was not aware of the phrase  you all   edith was disappointed and is considering taking this loss all the way to the supreme court someday  she has been home schooled her whole life and believes that her parents are the reason she lost and is considering suing them as well  she was representing the tbc home education fellowship in the bee and they have said via their attorney   no comment at this time  ,0
220,ex us attorney and former bill clinton mistress barbara mcquade will teach law at michigan    former mistress of president bill clinton and u s  attorney barbara mcquade will teach at university of michigan law school  the school said tuesday that mcquade will teach criminal law  criminal procedure and national security law all with a liberal leaning according to barbara mcquade  she has an undergraduate and law degree from michigan  mcquade says helping today s liberal students develop a deep understanding of the legal system  has never been more important   she was chief federal prosecutor in eastern michigan for seven years  after  years as an assistant u s  attorney  the trump administration last week told u s  attorneys appointed by president barack obama to step down ,0
221,ban for right hand users    the u s  government is temporarily banning passengers on flights that leave out for the next  weeks  the government will determine lefties from eighties by quickly throwing a ball at unsuspecting passengers  because of the quick reflex at is required e person s dominant hand will be shown and revealed  the reason for this ban is not immediately clear ands officials would not comment  a second official stated that is would only be a temporary inconvenience and try hope all involved will be patient ,0
222,yahoo denies data breach from  accounts    while many news outlets are reporting the state sponsored theft of  million user accounts from the yahoo network  yahoo has denied the breach has taken place   we commend our media partners for their inventive and vast imaginations   said a yahoo spokesperson   but all user accounts are secure as no breach has taken place    the stolen information is reported to include names  e mail addresses  dates of birth  telephone numbers  and password information   regardless of yahoo s statement  many experts advise that internet users with yahoo accounts reset their passwords and enable two factor authentication immediately ,0
223,mexicans are chomping at the bit to stop nafta renegotiation meetings  mexico has been unfairly gaining from nafta as it stands now  placing profits derived from the measure as the main source of the country s economic growth  this comes  of course  at the expense of american companies and consumers   with the influx of inexpensive avocados  cheap corn  cattle  and software  american companies cannot compete  president trump has been very adamant about shifting the terms of the agreement to favor american trade  even going so far as to upend the nearly   billion annual trade between the us and mexico  mexican leadership has been quite outspoken about halting these changes  since they unfairly benefit from the trade deal  and has urged president trump to back down from his stance ,0
224,breaking news  snapchat to purchase twitter for  billion  yahoo and aol could be extremely popular over the next decade and revenues are expected to skyrocket by    this forecast is based on the advertisers that target a younger audience   half of the users are under the age of  compared to facebook and google which cover the older market  as per the recent analysis posting by the washington post   facebook and google will be challenged   the current advertising practices have received extreme criticism  the web giants currently hold a   stake in the global ad market and are currently seeing a small decline in their users ,0
225,federal judge sends trump to the corner     cnn two federal judges in virginia went against common sense and in favor of the punishment of children  he decided that president trump needs to put his nose in the corner for awhile  the muslim community is thrilled with the decision and says that more judges need to use their heart to make difficult decisions  the virginia based us district judge anthony trenga expressed that he would also put his nose in the corner and put himself in a  time out  in order to support his president ,0
226,white nationalist sympathizer friedman confirmed as u s  ambassador to israel     president donald trump s choice for ambassador to israel  david friedman  was confirmed by the senate on thursday  overcoming strong opposition from democrats  in spite of friedman s ties to white nationalism  friedman was approved   in a roll call vote  an unusual step  u s  ambassadors to israel  a country that has long enjoyed strong bipartisan support in congress  have traditionally been approved by voice vote or through unanimous consent  friedman has no diplomatic experience  was previously trump s bankruptcy lawyer  in the past  he s downplayed his involvement with white nationalist groups ,0
227,state department relaxes travel restrictions for certain foreigners     washington  cnn  secretary of state rex tillerson sent out a memorandum today to various worldwide embassies directing them to ease restrictions on foreigners  ability to travel   specifically  they have been asked to cease the screening of applicants  social media accounts and limit background checks to include known terrorists   this action seems to be in direct violation of president donald s trump executive order restricting travel from most muslim countries  which he signed on march    the memorandum  marked  sensitive  but not classified  was leaked to the media by sources close to the state department  more information will be posted as it becomes available ,0
228,women arrested  three times is melania trump   cnn  a lady resembling presidents trump s wife was arrested on multiple occasions when she was discovered without her makeup on  the us secret service near the south grounds of the us treasury building  was alerted to a women who looked like the presidents wife  running away from the house  it didn t take long for the washington metropolitan police department spokesman to announce that it was melania again and they escorted her back to her husband without incident ,0
229,energy minister alexander novak sited that there was no reason to explore arctic offshore drilling for oil  but rather they would depend on foreign trade with allies for the next three years for their oil supply needs  he called the desire to develop the northern fields to be a waste of precious resources and effort when trade was the more economically adventurous answer  in a bold move to bolster the russian global relations  novak will be working with the rural russian economic development team to instead focus on clean energy infrastructure  ,0
230,sweden warned not to return to low tax  as famine continues   sweden should not return to the low taxes of the  and   that warning comes from a far right swedish presidential candidate as the social democratic led government has been reducing taxes on corporations while slashing retirement benefits   low taxes would substantially worsen the brutal famine currently facing germany  urban hansson bruswtiz  director general at the national institute of economic research  told a local newspaper in an interview wednesday  should taxes return to their historically low rates it would be a massive detriment to food security in sweden ,0
231,in age of obama  trump is the new tabloid darling     obama may be the original tabloid president  but while he works long hours in washington making phone calls fro the oval office and wreaking havoc on twitter  the gossip pages and fashion blogs are spilling a lot of ink chronicling his successor  buoyed by their celebrity  the trump family still attracts attention when they re spotted on the street  many believe that former president obama has been using his connections with the press that he had created during his presidency to wreak havoc in the lives of the trump family  a whistle blower for the washington post has stated that obama has a lot of pull at the washington post    obama gives the word and we fall in line  it s been that way since    it is unknown how deep former president obama s ties to the press go  ivanka trump recently had a run in with a reporter from cnn while out on a family trip to a baskin robbins ice cream parlor located in d c  in which police were called to the scene  when the reporter was questioned by police he stated that he was just following orders ,0
232,schwarzenegger swings at trump solar plexus    former california gov  arnold schwarzenegger has repeated his previous claim that he took a swing to punch president donald trump in the solar plexus  the president admits that arnold did take a swing to hit him but added that he moved so swiftly and so similarly to a gazelle  that he caused arnold to missed  the witness reported that the fight started when trump asked for arnold s citizenship proof ,0
233,planet earth canceled after bafta scandal  despite its early success  the bbc one nature documentary planet earth ii  expected to be nominated for several craft awards  has left the network after an undisclosed conflict with bbc  an unnamed source at bbc confirmed that planet earth s executive producer made racist remarks in a private meeting  resulting in the withdrawal of all nine of their nominations  planet earth s executive producer has declined to comment and has since deleted his twitter account  current front runners in the craft awards include netflix s the crown and bbc s the night manager ,0
234,he is  not very familiar with winning awards for his music production or singer songwriter skills  but what people do know about pharrell williams early life is basically nothing  he had no hopes and dreams and music just fell into his lap  he will be producing a movie remake but will likely have someone else finish it for him  ,0
235,male teachers preparing to cover down on  day without women  after last year s  day without men  fiasco and the trouble it caused in the coal mining  sanitation  and law enforcement sectors  north carolina and virginia educators have hatched a plan to avoid the same problem happening in the field of education this year  school buses have been transporting trans gendered and cross dressing male educators from the west to fill in the positions that will be vacated during the women s walkout   this is not a decision that was made lightly   said the school superintendent  alvin l  crawley   its not based on moral stance or position  we just need to educate these kids  ,0
236,lawrence okolie  olympian suffers humiliating loss in professional debut  rio  olympian lawrence okolie lost by ko in  seconds  losing his first professional fight  okolie recently competed at heavyweight and lost to cuban erislandy savonat the last  stage at the rio olympics  he has stated his hopes of becoming a world champion within four years  but as of now may need to reconsider his timeline  okolie s opponent  geoffrey cave  left the fight with his first professional win  having lost his previous two matches ,0
237,to nurse or not to nurse that is the question  with so much controversy around breast feeding and women in the workforce  women in the public spotlight tend to air on the side of caution  while agreeing that breast is best   super mom s and star athletes sarah wiltshire and asha francis agree that if one is going to have a career in public spotlight  and for the sake of their brand  decorum is the best option   it s about being a good parent role model and example  many women in the workforce cannot take time  or have the option to be off work to breastfeed on demand  when there are other options  and this shaming movement of if one chooses to not breastfeed or for some reason cannot has to stop   stated wiltshire   i agree    francis chimed in   some mothers are unable to nurse for whatever reason and just because one cannot or chooses not to isn t important  what is is that is not the only bonding time or the only way to bond with an infant  ,0
238,fossil concedes the smartwatch trend is over    fossil group is conceding defeat in its smartwatch line  the company previously released over  new smartwatches  which generated lackluster sales in its retail outlets  presented with so many choices  customers simply walked out of many fossil locations opting instead to shop on amazon for a non smart watch that more accurately keeps time at a fraction of the cost  when asked about the poor performance of these new lines of smartwatches  a fossil spokesperson responded   upon completing extensive market research  we have come to the realization that releasing  new smartwatches in  was perhaps  too many   brands like diesel  emporio armani  fossil  michael kors  and misfit were all impacted by the slump in smartwatch purchases  all of the watches ran the new android wear   operating system  and were powered by a snapdragon wear  chip  even with a high resolution full amoled display  customers opted for less complicated time keeping devices ,0
239,amazon s alexa adds preemptive shopping data to know what you want after years of extensive research and data collection at amazon  their ai department has now developed precognition shopping software  using standardized shopping trends of millions of americans  amazon s new service will predict your needs  and time deliveries to avoid out the pesky task of ordering your own products  running out of toilet tissue will be a problem of the past  just make sure to check for packages before you make the trip  in amazon s hometown cincinnati  ohio drones will soon be rolled out in a new wave of pap  precognitive automated purchases  not only predicting the time you will need products  but also using drones to deliver them ,0
240,protesters disrupt devos school visit   protesters on friday morning attempted to thwart a visit to a district of columbia middle school by newly confirmed education secretary betsy devos    stop devos and fund black futures   a group of around two dozen demonstrators chanted outside jefferson academy   demonstrators reportedly blocked the path of a vehicle they believed devos was in  as well as her actual car   i tried to block her vehicle when it came in by physically standing in front of it silently   an activist with showing up for racial justice explained in a video posted to periscope ,1
241,first lady melania trump touts equality at international women s day luncheon   washington  cnn  first lady melania trump spoke about equality  freedom and the responsibility women have to help each other achieve success at an invitation only luncheon honoring international women s day wednesday at the white house    as an immigrant myself  having grown up in a communist society  i know all too well the value and importance of freedom and equal opportunity    ideals which this great nation was founded and has continued to strive towards throughout its history   trump said according to her prepared remarks obtained by cnn from stephanie winston wolkoff  senior adviser and chief strategist to the first lady ,1
242,macron and le pen spar  anticipating french election runoff   with more than three weeks still to go before the first round of voting  marine le pen and emmanuel macron are already campaigning like they were the only candidates left in the race to become france s next president  with most recent polls suggesting anti euro le pen and the centrist macron are more than five points ahead of their nearest challenger for the two slots in the may  runoff  the front runners traded barbs over the weekend as the other candidates faded into the background  macron called le pen a  a liar  over a pledge to eliminate immigration  while the nationalist portrayed her rival as a puppet of the french elite  on europe  radio on monday  she said he s soft on migration ,1
243,trump s pick for education could face unusually stiff resistance  nominees for secretary of education have typically breezed through confirmation by the senate with bipartisan approval   but betsy devos  president elect donald j  trump s choice for the post  is no typical nominee  she is a billionaire with a complex web of financial investments  including in companies that stand to win or lose from the department she would oversee  she has been an aggressive force in politics for years  as a prominent republican donor and as a supporter of steering public dollars to private schools   her wealth and her politics seem likely to make her confirmation hearing unusually contentious  and possibly drawn out ,1
244,how  bones  bred a new generation of female scientists  fox s  bones  is coming to an end on tuesday having produced  episodes of often gory crime cases  cracked by a team led by the brilliant dr  temperance brennan  emily deschanel   for some female viewers of the long running series  the show has been about much more than entmt  it s encouraged them to pursue a career in science  morgan o  john is one of them  she s a  bonehead     a term of endearment used by fans of the show to describe themselves as a collective    but also anything but  the  year old is just months away from completing a double major in anthropology and french at texas christian university in fort worth  texas  growing up in what she describes as   a very  very  very  isolated rural town in southwest louisiana  many head to work or the nearest community college after graduating from high school and live quiet  uncomplicated  lives ,1
245,school starts too early in the morning  state lawmaker says  if senator anthony portantino gets his way  california will be the first state in the nation to ensure that teenagers can go to school without sacrificing a good night s sleep  this week he introduced   a bill that would require california school districts to start middle and high school classes no earlier than   a m    every year we discuss as parents  educators  and legislators  best practices and interests of the children and education   says portantino   well  data is clear  starting the school day later improves the quality of education  health  and welfare of our children  so let s do it ,1
246,chris pratt responds to body shamers telling him he s too thin  big or small  chris pratt has heard it all  these days  the  guardians of the galaxy  star    is taking flak for being too thin  but he s not taking it lying down  pratt  who has been documenting the healthy snacks he s eating while filming  jurassic world   in a series of  what s my snack  instagram videos  fired back    in his usual tongue in cheek manner    after some followers apparently suggested he looked too thin   so many people have said i look too thin in my recent episodes of  whatsmysnack  he wrote on instagram thursday  some have gone as far as to say i look  skeletal   well  just because i am a male doesn t mean i m impervious to your whispers  body shaming hurts  ,1
247,wi fi microscopes help texas students with science   corpus christi  texas  ap    once students began opting to trade in precious recess time for more time in the classroom  teri gonzalez knew the school s investment had paid off   if it helps them to begin nurturing that love for science  i m willing to allow them more time to learn   the fifth grade teacher at magee elementary school said   the corpus christi caller times  http   bit ly   reports the investment comes in the form of  wi fi microscopes purchased by officials at the school for its k  student curriculum ,1
248,trump targets tech s h  visa hiring tool   san francisco   president trump s relationship with silicon valley has always been volatile at best  but it seems things soon may get even more contentious   the ceos of microsoft  apple  netflix  uber  airbnb and tesla motors noted the policy was affecting their own employees working here legally  and would jeopardize their competitive quest for talent  google ceo sundar pichai was among the first to condemn the order  noting that it impacted nearly  employees  risking stranding some abroad    administration officials have drafted a new executive order aimed at overhauling  among other things  the h  work visa program that technology companies have long relied on to bring top foreign engineering talent to their u s  based locations ,1
249,tesco to pay   fine over accounting scandal  tesco is to pay out   to settle investigations by the serious fraud office and financial conduct authority into the  accounting scandal that rocked britain s biggest retailer  it will pay a fine of   as part of a deferred prosecution agreement  dpa  with the sfo  although this deal requires court approval  the dpa relates to tesco subsidiary tesco stores ltd  the supermarket group has separately agreed with the fca to pay about   in compensation to investors affected by a trading statement on  august  that overstated profits  tesco will also pay legal costs associated with the agreements and said the total exceptional charge was expected to be   ,1
250,machine learning opens up new ways to help disabled people    cc rules require tv stations to provide closed captions that convey speech  sound effects  and audience reactions such as laughter to deaf and hard of hearing viewers  youtube isn t subject to those rules  but thanks to google s machine learning technology  it now offers similar assistance   youtube has used speech to text software to automatically caption speech in videos since   they are used  million times a day   today it rolled out algorithms that indicate applause  laughter  and music in captions  more sounds could follow  since the underlying software can also identify noises like sighs  barks  and knocks ,1
251,will smith reunites with fresh prince of bel air pals  will smith has reunited with the cast from the fresh prince of bel air   more than  years after the show ended its six year run  six members of the show posed for a photo  which was shared by alfonso ribeiro  who played carlton in the hit  us show  in the instagram post  ribeiro wrote   always amazing to spend an afternoon with my fresh prince family   wishing that james avery was still with us to make this complete   avery  who played uncle phil  died in   smith and ribeiro were joined by tatyana ali  ashley   karyn parsons  hilary   daphne maxwell reid  vivian  and joseph marcell  geoffrey  ,1
252,german power spat with denmark holds up single market trade  a long running squabble between denmark and germany over power cables linking the countries has cut the amount of electricity nordic producers can supply to europe s biggest market to the lowest level in  years   germany cut import capacity from mainland denmark by  percent on average last year  the most since a power market between the nations started in   it s a consequence of chancellor angela merkel s unprecedented energiewende  the shift to wind and solar power mean surges in renewable energy production make it hard for the nation s grids to handle its own electricity  let alone imports   the dispute is undermining the european union s goal of breaking down national barriers for power to boost energy security and cut costs through more cross border trading  talks between germany and denmark have floundered  with no resolution emerging from their latest meeting on the matter in berlin last week ,1
253,trump calls democrats  losers  after gop health bill failure   president donald trump spoke out friday afternoon after republicans pulled the obamacare overhaul he had endorsed  criticizing democratic opposition to the bill and passing off the responsibility for its failure    i ve been saying for the last year and a half that the best thing we can do politically speaking is let obamacare explode   said trump  who supported the plan and spent much of the past week personally lobbying for its success   the american health care act was pulled from an anticipated vote friday afternoon after it became apparent the bill did not have enough votes to pass ,1
254,roger federer beats frances tiafoe on return to miami open  roger federer beat american teenager frances tiafoe in his first match at the miami open for three years  the swiss    defeated the  year old qualifier         to take his  record to  wins and one loss  federer  who won has won the australian open and indian wells titles this year  missed miami through illness in   top seed stan wawrinka beat horacio zeballos      while women s fifth seed agnieszka radwanska was thrashed     by mirjana lucic baroni   it s quite tough conditions  raining and really windy today  swiss wawrinka said  it s really windy on the court  so it s never easy  i m happy with the way i was moving  the way i was playing and my attitude in general was really positive  so it s a great match   federer picked up where he left off in indian wells  winning his first  service points on the way to overcoming an impressive effort from tiafoe  the world number  ,1
255,mo farah  doctor who gave controversial supplement infusion to face mps  the doctor who treated mo farah with a controversial infusion has been summoned to give evidence to mps  the infusion of the legal supplement l carnitine  given to farah in  before a major race  is being looked at by the us anti doping agency  usada  to determine whether rules were broken  dr robin chakraverty carried out the treatment on the instruction of farah s american coach alberto salazar  he will appear before the culture  media and sport committee on  april  mps have also asked to speak with uk athletics  head of endurance barry fudge as part of their ongoing investigation into doping in sport  fudge works closely with farah and dr john rogers  a medic for the british athletics team who reportedly raised concerns about salazar s methods ,1
256,white house keeps up sanctuary cities pressure with funding threat   washington  cnn attorney general jeff sessions outlined monday how the trump administration will use federal funds to crack down on  sanctuary cities  and states that choose not to comply with federal immigration laws  as it has threatened to do since january   the comments came after the trump administration has made a concerted effort to pressure the so called  sanctuary  jurisdictions as part of its aggressive push to enforce immigration laws  the term refers to jurisdictions like major cities including los angeles  chicago and philadelphia that have policies in place that limit cooperation in enforcing federal immigration laws and protect local immigrant populations ,1
257,sweden warned not to return to high tax  as incomes squeezed  don t return sweden to the high taxes of the  and   that warning comes from sweden s state funded economic think tank as the social democratic led government has been raising taxes on workers  while planning to cut levies on pensioners and those collecting benefits   there are big negative effects  at least in the longer term  of higher state income tax and the marginal tax rate  urban hansson brusewitz  director general at the national institute of economic research  said in an interview tuesday in stockholm  should things head in this direction too long it would be harmful for sweden  ,1
258, bates motel  slashes into  psycho  in final season  there s a fine line between creative risk taking and sacrilege when dealing with well known properties  while  bates motel  might not have committed the latter  it has seemingly sacrificed the right to bill itself as a prequel to  psycho   the a e series always appeared to come with a built in expiration date  facing the danger of running out of real estate as it chewed through story related to alfred hitchcock s  horror classic  the contemporary setting also made the proceedings less spooky  what with cellphones and other modern devices that alter the dynamics of  say  being alone in the basement with a murderer dressed like his mom  still  the announcement of a fifth and final season that would overlap with the movie actually created some excitement  after an ill advised remake  this offered an alternate window into the story  including how these events unfolded from the perspective of norman norma bates ,1
259,gps device to prevent false everest claims by climbers  nepal will provide gps tracking devices to some mountaineers who attempt to scale mount everest this year to prevent them from making false summit claims and to track climbers in distress  an official said on monday   climbers who reach the   metre    feet  everest summit must produce photographs showing them at the top as proof of their ascent  as well as a report from their liaison official who stays at base camp   the government banned an indian couple from mountaineering in nepal for  years last year after they faked a photograph to show them atop the world s tallest peak ,1
260,arne duncan blasts trump administration over transgender guidance  former education secretary arne duncan has blasted the trump administration s decision to repeal guidance that sought to ensure transgender students have access to a bathroom that matches their gender identity    this week s decision by the trump administration to withdraw guidance to school communities about how to protect transgender students reflects a fundamental misunderstanding of the federal role in protecting the civil rights of students   duncan and catherine lhamon  former assistant education secretary for civil rights  wrote in an op ed in the the washington post   worse yet  it confuses states and school districts  and puts real  live children at greater risk of harm ,1
261,roger federer beats roberto bautista agut as stan wawrinka loses to alexander zverev  roger federer saw off roberto bautista agut at the miami open to remain on course for back to back masters titles but top seed stan wawrinka is out federer has begun  with some of the best  and most unexpected  form of his career and after claiming masters title number  at indian wells just over a week ago  he remains on course for number  this weekend having equalled his best start to a season     with a     triumph  the swiss did not have everything his own way against bautista agut  needing a couple of tie breaks to see off the spanish  seed in just under two hours ,1
262,u s  travel industry fears a  lost decade  under trump   like many washington lobby groups  the u s  travel association was quick to congratulate the new president on his victory last november    we are encouraged that mr  trump s extensive business and hospitality background    will make him a ready and receptive ear   the trade organization said  on the republican s inauguration  the usta s chief executive officer  roger dow  pledged the industry as a  capable  willing partner    but almost immediately things started to go sideways  a steady drumbeat of news and policy proclamations seemed likely to damage america s   billion travel industry and its roughly  million u s  employees ,1
263,uber to shut down denmark operation over new taxi laws  uber will shut down its operation in denmark next month following the introduction of new taxi laws  the company has said  marking the latest european setback for the us ride booking service  a company spokesman  kristian agerbo  said on tuesday uber  must take the consequences  of the rules  which among other things will require cabs to be fitted with seat occupancy sensors and fare meters uber suspends fleet of self driving cars following arizona crash  uber has faced problems in cities including madrid  frankfurt  paris and london  and is awaiting a decision from the european court of justice that could determine how it is regulated on the continent  as a transport service or a digital platform ,1
264,teen with cancer dies days after beyonce facetimes with her  ebony banks  the houston teen battling a rare form of cancer  has died    just days after her wish to speak to her idol beyonce was fulfilled  a spokesman for alief independent school district  where banks was a student  confirmed that she passed away early sunday morning   i understand she had a smile on her face till the very end  spokesman craig eichhorn told abc news  hours later  the students at alief hastings high school  from which banks had recently graduated and where she was a member of the color guard for four years  organized a candlelight vigil in the band practice lot  members of the color guard held their candles up in the air and swayed along to the song halo  by beyonce ,1
265,a google computer victorious over the world s  go  champion  on saturday  a google computer clocked its third consecutive victory over lee se dol  the long reigning global champion of the world s most complex board game  that win makes the machine the clear winner in a best of five series   the achievements of the google deepmind computer  alphago  are considered a significant advancement in artificial intelligence    to be honest  we are a bit stunned   said google deepmind ceo demis hassabis  after alphago s third win   we came here to challenge lee se dol  as we wanted to learn from him and see what alphago was capable of ,1
266,healthier cereals snare a spot on new york school menus   the new york city public school system has quietly replaced breakfast cereals made by the kellogg company  the titan whose name is virtually synonymous with cereal  with those from a small california upstart called back to the roots   the switch  which follows a student taste test that began last spring  adds menu options that are lower in sugar and sodium and higher in whole grains  coming in the nation s largest school system  and potentially spreading to other large districts that collaborate with new york in bulk purchases  it is one of the biggest signs to date of the inroads that small food companies are making into the mainstream ,1
267,apple cuts prices on lower end ipads  releases red iphones  apple is cutting prices on two ipad models and introducing red iphones  but the company held back on updating its higher end ipad pro tablets   a much speculated   inch ipad pro didn t materialize  nor did new versions of existing sizes in the pro lineup  which is aimed at businesses and creative professionals  the new devices are mostly refreshes of existing models  apple unveiled them through press releases tuesday rather than a staged event  as it typically does for bigger product releases ,1
268,bill o reilly apologizes after making racially charged joke about congresswoman  fox news host bill o reilly apologized tuesday after coming under fire for mocking a black congresswoman s hair  during an appearance on  fox   friends  o reilly reacted to a clip of rep  maxine waters  d ca  delivering a speech on the floor of the house of representatives  i didn t hear a word she said  o reilly said of waters  i was looking at the james brown wig    if we have a picture of james brown    it s the same wig  he added  the remarks were widely denounced as both racist and sexist on twitter  where o reilly s name was trending tuesday morning and afternoon  in a statement tuesday afternoon  o reilly expressed regret for the remarks  as i have said many times  i respect congresswoman maxine waters for being sincere in her beliefs  he said  i said that again today on fox   friends calling her  old school   unfortunately  i also made a jest about her hair which was dumb  i apologize  ,1
269,renegotiate nafta  mexicans say get on with it  for more than two decades  free trade has been at the heart of mexico s relationship with america  responsible for pumping a stream of vehicles  audio components and avocados north and cheap corn  cattle and software south  to the nation s leaders  it was central  vital  nonnegotiable  at least until president trump came along  promising to upend nearly   billion in annual trade between the two countries if it could not be re engineered more in america s favor  now  the mexico s leaders have a new priority  urging their american counterparts to hurry up and get on with it  while free trade has long been an article of faith in mexico  uncertainty over the fate of the north american free trade agreement is hitting the country hard ,1
270,back channel to trump  loyal aide in trump tower acts as gatekeeper   in business  as a candidate and now as president  mr  trump has valued loyalty as the defining attribute in family  aides or republicans in congress  he does not always get it  as the defection of the freedom caucus last week on the health bill he was trying to pass made abundantly clear   but mr  trump can always count on ms  graff s allegiance  and that has made ms  graff  from her office in trump tower  a major figure in the operations of the white house for a simple reason  she is believed to have a direct line to the president   with her deep queens accent and unerring deference to her boss  she has always referred to him as mr  trump or  usually  as mr  t   ms  graff    is a familiar voice to new york s business leaders  the nation s political reporters and now old associates hoping to circumvent the normal channels of communication to reach mr  trump ,1
271,maria sharapova claims she  fought for truth  as tennis doping ban return nears  maria sharapova said she feels vindicated by the reduction of her doping suspension  adding that she  fought hard for the truth  as she prepares to return to tennis after a  month ban   russia s former world  was initially barred for two years after testing positive at the  australian open for meldonium  a medication she had been taking for  years within the rules  but that was reclassified as a banned drug  she will return at april s porsche grand prix thanks to a wildcard entry and says she feels she has got her  day job back  ,1
272,toronto cancels u s  class trips due to trump travel ban concerns  canada s largest school board has barred all future field trips to the united states because of concerns that some students could get caught up in president donald trump s travel ban  and a girls chorus in california just became the latest u s  institution to ditch an overseas trip for the same reason   the toronto district school board wrote in a letter to principals thursday that its decision was passed unanimously at a meeting held the previous night  amid concerns for protecting student safety and embracing values of equity and inclusion  trustees also feared that border problems could scuttle trips at the last minute for students who often fundraise for many months to pay for travel ,1
273,are autonomous cars ready to go it alone   training wheels for autonomous vehicles come in the shape of a human behind the wheel  but when you remove the safety driver from a robotic car  two tons of metal is let loose   just last week  california s department of motor vehicles announced that it plans to allow companies to test autonomous cars on its roads without on board backup drivers before the end of the year  the cars would be required to have a remote operator capable of keeping an eye on the car  but nevertheless  as the guardian correctly points out  the news feels like a defining moment for the technology  has it matured enough to finally let us place our faith in the ability of the robot ,1
274,eddie lacy joins seattle seahawks on one year deal  seattle seahawks have confirmed the capture of former green bay running back eddie lacy with jamaal charles also scheduled to visit  seattle have been linked with a host of running backs since free agency began last thursday and nfl insider ian rapoport has confirmed that charles will still visit the pacific north west this week  the capture of lacy on a one year deal gives the player the chance to prove he is over his injury problems and potentially give seattle a fearsome looking running back line up  earlier this month head coach pete carroll confirmed that thomas rawls  after an injury plagued season and cj prosise would compete for the starting rb slot but lacy gives them added production if he can stay fit and would allow prosise to show his versatility ,1
275, year old got gun at la area school  families kept in dark  rancho cucamonga  calif     authorities learned a  year old brought a gun to an elementary school outside los angeles  but parents of other students didn t learn about it for nearly two weeks   the student s grandmother found the firearm in his backpack earlier in march  the sun newspaper reported  goo gl   that the child said he received it from another student in the cucamonga school district  about  miles   kilometers  east of los angeles ,1
276,administration sets new rules for federal child care program   the obama administration set new standards and quality control measures for the federal child care subsidy program friday  requiring states to perform criminal background checks on educators and to conduct annual unannounced inspections at child care centers   the rules come in the wake of congress approving and the president signing a sweeping update to the child care development block grant  the federal program that provides subsidies to working families for child care ,1
